"","Year","Genre","NA_Sales","EU_Sales","JP_Sales"
"21844",2010,"Action",0,0,0.13
"21845",2010,"Action",0,0,0.13
"21846",2017,"Misc",0,0,0.01
"21852",2012,"Action",0.02,0.01,0.05
"21853",2012,"Misc",0.02,0.01,0.05
"21857",2010,"Adventure",0,0,0.02
"21864",2010,"Fighting",0.32,0.16,0.03
"21871",2013,"Adventure",0.17,0.39,0
"21872",2013,"Platform",0.1,0.41,0
"21873",2015,"Platform",0.09,0.13,0
"21875",2013,"Role-Playing",0.07,0.02,0.06
"21876",2014,"Visual Novel",0.07,0.01,0.06
"21878",2010,"Adventure",0,0,0.01
"21879",2010,"Adventure",0,0,0.01
"21890",2016,"Simulation",0,0.03,0
"21907",2013,"Action",0.01,0,0
"21933",2014,"Adventure",0.08,0.04,0
"21934",2014,"Platform",0.08,0.04,0
"21935",2014,"Adventure",0.11,0.11,0
"21936",2014,"Platform",0.11,0.09,0
"21937",2014,"Adventure",0.11,0.09,0
"21938",2014,"Platform",0.11,0.07,0
"21941",2016,"Action",0.04,0.04,0
"21942",2016,"Action",0.07,0.03,0
"21943",2016,"Action",0.03,0.06,0
"21944",2016,"Action",0.05,0.01,0
"21945",2013,"Misc",0,0.01,0
"21953",2010,"Role-Playing",0,0,0.02
"21954",2010,"Role-Playing",0,0,0.02
"21955",2015,"Action",0,0,0.01
"21956",2017,"Adventure",0,0,0.01
"21962",2012,"Fighting",0.06,0.08,0.05
"21963",2012,"Fighting",0.06,0.08,0.05
"21970",2017,"Fighting",0,0.01,0
"21971",2017,"Fighting",0.3,0.23,0
"21974",2011,"Fighting",0.21,0.07,0.04
"21977",2012,"Fighting",0.28,0.33,0.13
"21978",2012,"Fighting",0.09,0.07,0.01
"21979",2012,"Fighting",0.19,0.12,0.01
"21982",2018,"Shooter",0.01,0,0
"21983",2018,"Shooter",0.01,0,0
"22004",2018,"Visual Novel",0,0,0.01
"22007",2010,"Adventure",0,0,0.01
"22009",2014,"Action",0.01,0.01,0
"22010",2010,"Adventure",0,0,0.03
"22015",2011,"Sports",0,0,0.08
"22016",2011,"Sports",0,0,0.08
"22035",2010,"Sports",0,0,0.1
"22036",2010,"Sports",0,0,0.1
"22037",2018,"Sports",0.02,0,0
"22038",2018,"Sports",0.03,0,0.01
"22039",2018,"Sports",0.03,0,0
"22056",2015,"Action",0,0.06,0.06
"22057",2016,"Action",0,0.03,0.04
"22058",2011,"Action",0,0.13,0
"22059",2013,"Action",0.07,0.26,0.09
"22060",2013,"Action-Adventure",0.09,0.21,0.09
"22061",2014,"Action",0,0.05,0.01
"22062",2013,"Action",0,0.01,0.09
"22063",2013,"Action-Adventure",0,0.01,0.09
"22064",2016,"Action",0,0.03,0.01
"22065",2013,"Action",0.35,0.31,0
"22066",2013,"Action-Adventure",0.35,0.29,0
"22067",2014,"Action",0,0.04,0
"22068",2014,"Platform",0,0.01,0
"22069",2015,"Platform",0,0.01,0
"22083",2011,"Racing",0.05,0.11,0
"22085",2011,"Racing",0.16,0.35,0.01
"22087",2011,"Racing",0.3,0.32,0
"22091",2012,"Racing",0.04,0,0
"22092",2012,"Racing",0.04,0,0
"22093",2012,"Racing",0.04,0,0
"22105",2011,"Puzzle",0.2,0.14,0.06
"22106",2011,"Puzzle",0.2,0.13,0.06
"22109",2018,"Puzzle",0.19,0.01,0.01
"22111",2010,"Puzzle",0.28,0.3,0.12
"22112",2010,"Puzzle",0.29,0.3,0.12
"22113",2010,"Puzzle",0.33,0.16,0.02
"22114",2010,"Puzzle",0.34,0.17,0.02
"22117",2014,"Puzzle",0,0.01,0
"22118",2014,"Puzzle",0,0.01,0
"22138",2017,"Party",0.04,0,0
"22139",2011,"Misc",0.07,0,0
"22140",2010,"Role-Playing",0.13,0.07,0.27
"22141",2011,"Role-Playing",0.13,0.07,0.27
"22163",2011,"Action",0.05,0.09,0
"22164",2011,"Adventure",0.05,0.09,0
"22165",2011,"Adventure",0,0,0
"22166",2011,"Action",0.06,0.16,0
"22167",2011,"Adventure",0.06,0.15,0
"22168",2011,"Action",0.13,0.17,0
"22169",2011,"Adventure",0.12,0.16,0
"22170",2011,"Action",0.07,0.14,0
"22171",2011,"Adventure",0.07,0.14,0
"22172",2018,"Role-Playing",0.04,0,0.06
"22174",2010,"Misc",0.13,0,0
"22175",2012,"Action-Adventure",0.16,0.03,0
"22176",2012,"Action-Adventure",0.15,0.03,0
"22177",2012,"Action-Adventure",0.31,0.36,0
"22178",2012,"Action-Adventure",0.1,0.04,0
"22179",2013,"Action-Adventure",0.05,0.04,0
"22180",2012,"Action-Adventure",0.43,0.24,0
"22181",2014,"Action",0.03,0.03,0
"22182",2014,"Action-Adventure",0.03,0.03,0
"22183",2014,"Action",0,0.01,0
"22184",2014,"Action-Adventure",0,0.01,0
"22185",2014,"Action",0.06,0.16,0.02
"22186",2014,"Action-Adventure",0.06,0.14,0.02
"22187",2014,"Action",0.2,0.25,0.02
"22188",2014,"Action-Adventure",0.2,0.26,0.02
"22189",2014,"Action",0.03,0.02,0
"22190",2014,"Action-Adventure",0.03,0.03,0
"22191",2014,"Action",0.1,0.14,0
"22192",2014,"Action-Adventure",0.12,0.12,0
"22193",2014,"Action",0.12,0.07,0
"22194",2014,"Action-Adventure",0.12,0.08,0
"22199",2010,"Misc",0.08,0,0
"22200",2010,"Misc",0.08,0,0
"22201",2010,"Misc",0.1,0,0
"22202",2010,"Misc",0.1,0,0
"22204",2018,"Strategy",0.06,0,0
"22205",2018,"Strategy",0.05,0,0
"22222",2010,"Sports",0.49,0.13,0
"22223",2010,"Sports",0.73,0.1,0
"22246",2012,"Action",0,0.03,0
"22247",2017,"Action",0.17,0.08,0
"22248",2011,"Misc",0.39,0.2,0
"22249",2011,"Misc",0.2,0.1,0
"22253",2011,"Adventure",0,0.08,0
"22254",2015,"Adventure",0,0.06,0
"22255",2016,"Adventure",0,0.02,0
"22256",2011,"Action",0,0.05,0
"22257",2011,"Adventure",0,0.05,0
"22260",2013,"Shooter",0,0.05,0
"22261",2013,"Shooter",0,0.05,0
"22262",2013,"Shooter",0.08,0.14,0
"22263",2013,"Shooter",0.08,0.16,0
"22264",2013,"Shooter",0.1,0.1,0
"22265",2013,"Shooter",0.1,0.12,0
"22266",2010,"Sports",0.01,0,0
"22267",2010,"Sports",0.01,0,0
"22268",2017,"Role-Playing",0,0,0.07
"22269",2019,"Role-Playing",0,0,0.04
"22312",2010,"Simulation",0,0,0.01
"22314",2014,"Racing",0,0.15,0
"22315",2014,"Racing",0.44,1.08,0.03
"22316",2014,"Racing",0.06,0.18,0
"22317",2014,"Racing",0.32,0.34,0
"22318",2018,"Racing",0.22,0.42,0.05
"22319",2018,"Racing",0.2,0.1,0
"22320",2015,"Action",0,0.02,0
"22321",2015,"Racing",0,0.02,0
"22322",2015,"Action",0,0.08,0
"22323",2015,"Racing",0,0.12,0
"22324",2015,"Action",0,0.02,0
"22325",2015,"Racing",0,0.02,0
"22326",2013,"Action",0.01,0.02,0
"22327",2013,"Misc",0.01,0.02,0
"22328",2013,"Action",0.03,0.04,0
"22329",2013,"Misc",0.03,0.04,0
"22330",2013,"Action",0.01,0.06,0
"22331",2013,"Misc",0.03,0.07,0
"22332",2013,"Action",0.01,0.02,0
"22333",2013,"Misc",0.01,0.01,0
"22335",2012,"Action",0,0.04,0
"22336",2012,"Puzzle",0,0.02,0
"22337",2011,"Action",0,0.03,0
"22338",2011,"Action",0,0.03,0
"22339",2011,"Action",0.07,0.07,0.01
"22340",2011,"Action",0.07,0.07,0.01
"22341",2011,"Action",0.08,0.05,0
"22342",2011,"Action",0.08,0.05,0
"22347",2010,"Adventure",0.11,0,0
"22349",2010,"Adventure",0.09,0,0
"22359",2012,"Shooter",0.1,0.03,0
"22360",2012,"Shooter",0.1,0.03,0
"22361",2012,"Shooter",0.14,0.14,0
"22362",2012,"Shooter",0.14,0.14,0
"22363",2012,"Shooter",0.25,0.11,0
"22364",2012,"Shooter",0.24,0.12,0
"22377",2016,"Role-Playing",0,0.01,0
"22378",2016,"Role-Playing",0.03,0,0
"22379",2016,"Role-Playing",0.02,0,0
"22391",2014,"MMO",0.35,0.59,0
"22392",2014,"Role-Playing",0.32,0.48,0
"22393",2015,"Role-Playing",0.66,0.78,0
"22394",2015,"Role-Playing",0.77,0.38,0
"22395",2017,"MMO",0.02,0.03,0
"22396",2017,"MMO",0.11,0.09,0
"22397",2017,"MMO",0.09,0.03,0
"22398",2018,"MMO",0,0.01,0
"22399",2018,"MMO",0.08,0,0
"22400",2018,"MMO",0.09,0.01,0
"22401",2015,"MMO",0.74,0.98,0
"22402",2015,"MMO",0.86,0.39,0
"22403",2017,"Role-Playing",0.67,0.32,0.06
"22404",2011,"Role-Playing",1.18,2.25,0
"22405",2011,"Role-Playing",2.57,2.71,0.25
"22406",2011,"Role-Playing",5.1,2.86,0.1
"22407",2016,"Role-Playing",1.24,1.5,0.08
"22408",2016,"Role-Playing",1.13,0.53,0
"22409",2017,"Role-Playing",0.47,0.47,0.01
"22410",2017,"Platform",0.05,0,0
"22411",2018,"Action",0.04,0,0
"22412",2017,"Action",0.04,0.16,0
"22413",2017,"Action",0.05,0.08,0
"22414",2016,"Action",0,0,0
"22415",2014,"Action",0.09,0.16,0
"22416",2014,"Action",0.26,0.39,0.12
"22417",2014,"Misc",0.27,0.35,0.13
"22418",2014,"Action",0.56,0.9,0.11
"22419",2014,"Action",0.25,0.2,0.01
"22420",2014,"Misc",0.28,0.16,0.01
"22421",2014,"Action",0.35,0.25,0
"22422",2014,"Misc",0.36,0.27,0
"22423",2017,"Action",0.31,0.49,0.09
"22424",2017,"Action",0.25,0.1,0
"22427",2010,"Strategy",0,0,0.01
"22447",2010,"Fighting",0.29,0.22,0
"22451",2011,"Action",0.06,0.01,0
"22452",2011,"Adventure",0.06,0.01,0
"22453",2011,"Action",0.06,0.04,0
"22454",2011,"Adventure",0.06,0.04,0
"22467",2017,"Misc",0.02,0,0
"22468",2010,"Action",0,0.07,0.03
"22494",2014,"Sports",0.05,0.02,0
"22495",2015,"Sports",0.09,0.02,0
"22496",2014,"Sports",0.02,0,0
"22497",2015,"Sports",0.07,0,0
"22500",2015,"Adventure",0,0,0.19
"22501",2017,"Adventure",0,0,0.02
"22502",2017,"Adventure",0,0,0.12
"22508",2015,"Adventure",0,0.03,0
"22514",2013,"Role-Playing",0,0,0.06
"22515",2013,"Role-Playing",0,0,0.06
"22516",2015,"Misc",0,0,0.02
"22517",2011,"Shooter",0.26,0.11,0
"22518",2011,"Shooter",0.26,0.1,0
"22524",2011,"Shooter",0.02,0,0
"22525",2016,"Action",0,0.24,0
"22526",2011,"Adventure",0.08,0,0
"22535",2010,"Strategy",0.08,0.04,0
"22536",2011,"Strategy",0.08,0.04,0
"22552",2011,"Shooter",0.15,0.17,0
"22558",2011,"Adventure",0.67,0.37,0.13
"22561",2011,"Misc",0,0,0.16
"22562",2011,"Misc",0,0,0.16
"22568",2012,"Action",0,0,0.03
"22569",2012,"Misc",0,0,0.03
"22572",2015,"Misc",0,0,0.04
"22573",2015,"Music",0,0,0.04
"22574",2014,"Misc",0,0,0.13
"22575",2014,"Simulation",0,0,0.13
"22576",2012,"Action",0,0,0.17
"22577",2012,"Music",0,0,0.17
"22578",2017,"Misc",0,0,0.03
"22579",2011,"Simulation",0,0,0.05
"22580",2011,"Simulation",0,0,0.05
"22581",2011,"Misc",0,0,0.05
"22582",2011,"Misc",0,0,0.05
"22583",2011,"Action",0,0,0.08
"22584",2011,"Misc",0,0,0.08
"22585",2012,"Misc",0,0,0.03
"22586",2012,"Misc",0,0,0.03
"22587",2012,"Action",0,0,0.02
"22588",2012,"Misc",0,0,0.02
"22589",2012,"Action",0,0,0.02
"22590",2012,"Misc",0,0,0.02
"22591",2012,"Action",0,0,0.02
"22592",2012,"Misc",0,0,0.02
"22593",2016,"Simulation",0,0,0.11
"22620",2013,"Adventure",0,0.03,0
"22621",2017,"Puzzle",0.02,0,0
"22622",2017,"Puzzle",0.01,0,0
"22623",2018,"Action",0.06,0.05,0
"22625",2017,"Adventure",0.09,0,0
"22626",2018,"Adventure",0.05,0,0
"22674",2010,"Fighting",0,0,0.03
"22679",2011,"Fighting",0.17,0.07,0.04
"22680",2011,"Fighting",0.17,0.07,0.04
"22681",2011,"Fighting",0.23,0.07,0.01
"22682",2011,"Fighting",0.23,0.07,0.01
"22683",2016,"Fighting",0.21,0.02,0.06
"22684",2016,"Fighting",0.04,0.01,0.03
"22691",2010,"Platform",0.04,0,0
"22692",2011,"Platform",0.04,0,0
"22696",2010,"Action",0.13,0.04,0
"22697",2010,"Action",0.12,0.07,0
"22698",2016,"Action-Adventure",0.4,0.58,0.13
"22701",2013,"Action",2.41,2.28,0.28
"22702",2013,"Action-Adventure",2.41,2.57,0.29
"22703",2014,"Action",1.78,1.87,0.07
"22706",2011,"Role-Playing",0.32,0.13,0.18
"22707",2012,"Role-Playing",0.31,0.13,0.18
"22716",2013,"Misc",0,0,0.02
"22717",2013,"Misc",0,0,0.01
"22720",2011,"Role-Playing",0,0,0.2
"22721",2014,"Role-Playing",0,0,0.06
"22722",2018,"Role-Playing",0,0,0.03
"22723",2011,"Role-Playing",0.06,0,0.03
"22724",2012,"Role-Playing",0,0,0.04
"22725",2011,"Role-Playing",0.1,0.03,0.06
"22726",2012,"Role-Playing",0,0,0.04
"22728",2015,"Role-Playing",0,0,0.08
"22730",2015,"Role-Playing",0,0,0.04
"22731",2013,"Role-Playing",0,0,0.02
"22735",2013,"Role-Playing",0,0,0.01
"22737",2016,"Role-Playing",0,0,0.04
"22738",2013,"Role-Playing",0.05,0.04,0.12
"22739",2015,"Role-Playing",0.06,0.02,0.12
"22740",2013,"Role-Playing",0.08,0.05,0.14
"22741",2015,"Role-Playing",0.05,0.03,0.14
"22742",2014,"Role-Playing",0.01,0,0.11
"22743",2016,"Role-Playing",0.05,0.04,0.11
"22744",2014,"Role-Playing",0.02,0,0.13
"22745",2016,"Role-Playing",0.06,0.04,0.13
"22746",2019,"Role-Playing",0,0,0.02
"22747",2017,"Role-Playing",0,0,0.13
"22748",2018,"Role-Playing",0,0,0.13
"22751",2014,"Strategy",0.02,0,0
"22752",2015,"Strategy",0.02,0,0
"22753",2015,"Role-Playing",0.14,0.02,0.11
"22754",2015,"Role-Playing",0.11,0.02,0.1
"22774",2013,"Action",1.4,0.99,0.46
"22782",2015,"Action",1.14,0.54,0.47
"22783",2011,"Action",2.03,1.27,0.62
"22785",2011,"Adventure",1.42,0.01,0.56
"22791",2011,"Action",2.14,1.2,0.37
"22795",2013,"Action",0.93,0.57,0.14
"22796",2015,"Action",0.52,0.33,0.17
"22799",2016,"Action",0.48,0.3,0.08
"22802",2014,"Action",0.28,0.31,0.05
"22803",2014,"Action-Adventure",0.28,0.33,0.05
"22804",2014,"Action",0.02,0.04,0
"22805",2014,"Action",0.33,0.48,0.02
"22806",2014,"Action-Adventure",0.33,0.47,0.03
"22807",2014,"Action",0.24,0.31,0.01
"22808",2014,"Action-Adventure",0.26,0.32,0.01
"22809",2014,"Action",0.05,0.26,0
"22810",2014,"Action-Adventure",0.04,0.2,0
"22811",2014,"Action",0.35,0.23,0.03
"22812",2014,"Action-Adventure",0.33,0.24,0.03
"22813",2014,"Action",0.69,0.52,0
"22814",2014,"Action-Adventure",0.69,0.51,0
"22815",2014,"Action",0.34,0.13,0
"22816",2014,"Action-Adventure",0.42,0.17,0
"22817",2017,"Action",0.21,0.15,0
"22818",2017,"Action",0.16,0.32,0
"22819",2017,"Action",0.21,0.09,0
"22820",2019,"Platform",0,0,0.02
"22821",2019,"Platform",0,0,0.02
"22822",2018,"Platform",0,0,0.01
"22825",2018,"Simulation",0.04,0,0
"22826",2018,"Simulation",0.05,0,0
"22827",2018,"Action",0.03,0,0
"22828",2018,"Action",0,0,0.02
"22833",2010,"Action",0.09,0.02,0
"22834",2010,"Action",0.1,0.02,0
"22835",2010,"Action",0.03,0.02,0
"22836",2010,"Action",0.03,0.02,0
"22837",2010,"Action",0.1,0.04,0
"22838",2010,"Action",0.1,0.04,0
"22839",2010,"Action",0.09,0.03,0
"22840",2010,"Action",0.07,0.02,0
"22841",2010,"Action",0.17,0.05,0
"22842",2010,"Action",0.17,0.05,0
"22866",2011,"Action",0.04,0.11,0
"22867",2011,"Role-Playing",0.07,0.11,0
"22868",2011,"Role-Playing",0.25,0.43,0.01
"22870",2011,"Role-Playing",0.55,0.24,0
"22872",2018,"Role-Playing",0.02,0,0
"22873",2018,"Action",0.01,0,0.01
"22874",2017,"Role-Playing",0,0,0.01
"22875",2012,"Adventure",0,0.05,0
"22876",2012,"Adventure",0,0.05,0
"22877",2011,"Puzzle",0,0.04,0
"22881",2011,"Adventure",0.21,0,0
"22886",2015,"Misc",0,0,0
"22903",2010,"Adventure",0.02,0.03,0
"22904",2011,"Adventure",0.02,0.03,0
"22912",2011,"Adventure",0,0.05,0
"22915",2013,"Adventure",0,0.03,0
"22923",2015,"Shooter",0.61,0.86,0.07
"22924",2011,"Adventure",0.12,0,0
"22925",2011,"Simulation",0.12,0,0
"22926",2011,"Misc",0.14,0,0
"22927",2011,"Simulation",0.15,0,0
"22929",2015,"Action",0,0.03,0
"22930",2015,"Platform",0,0.03,0
"22931",2015,"Action",0,0.02,0
"22932",2015,"Platform",0,0.03,0
"22933",2015,"Platform",0,0.01,0
"22934",2015,"Action",0,0.02,0
"22935",2015,"Platform",0,0.01,0
"22936",2010,"Action",0.13,0.12,0
"22937",2011,"Action",0.07,0.03,0
"22938",2011,"Action",0.04,0.04,0
"22939",2011,"Action",0.05,0.03,0
"22940",2011,"Action",0.07,0.03,0
"22942",2018,"Action-Adventure",0,0.03,0
"22943",2017,"Adventure",0.02,0,0
"22944",2017,"Adventure",0.02,0,0
"22962",2011,"Misc",0.12,0,0
"22963",2011,"Misc",0.11,0,0
"22966",2019,"Role-Playing",0,0,0.01
"22967",2019,"Role-Playing",0,0,0.01
"22978",2013,"Misc",0,0.03,0
"22981",2018,"Adventure",0.03,0,0
"22982",2018,"Adventure",0.02,0,0
"23002",2012,"Role-Playing",0.07,0.08,0
"23003",2012,"Role-Playing",0.07,0.08,0
"23006",2010,"Strategy",0,0.27,0
"23007",2018,"Simulation",0,0.04,0
"23012",2018,"Fighting",0.05,0.02,0.02
"23013",2015,"Adventure",0,0,0.09
"23014",2017,"Adventure",0.05,0.02,0
"23015",2010,"Shooter",0.13,0.16,0.01
"23016",2017,"Visual Novel",0.05,0,0.01
"23075",2011,"Simulation",0.3,0.38,0.03
"23076",2010,"Simulation",0.39,0.25,0
"23078",2010,"Simulation",0.73,0.97,0.02
"23079",2010,"Simulation",0.61,0.73,0
"23080",2010,"Simulation",1.28,0.86,0
"23081",2010,"Simulation",0,0.29,0
"23082",2011,"Simulation",0.08,0,0
"23083",2010,"Simulation",0.01,0.05,0
"23084",2011,"Simulation",0.4,0.23,0
"23085",2010,"Simulation",0.01,0.54,0
"23086",2010,"Simulation",0.59,0.88,0
"23087",2011,"Simulation",0,0.38,0
"23088",2011,"Simulation",0.54,0,0
"23089",2012,"Simulation",0,0.14,0
"23090",2011,"Simulation",0.11,0.18,0
"23092",2014,"Simulation",1.2,2.6,0
"23093",2017,"Simulation",0.44,0.72,0.01
"23094",2017,"Simulation",0.42,0.24,0
"23095",2018,"Simulation",0,0.05,0
"23096",2017,"Simulation",0,0.2,0
"23097",2016,"Simulation",0.03,0.3,0
"23098",2018,"Simulation",0,0.06,0
"23099",2015,"Simulation",0.05,0.27,0
"23100",2015,"Simulation",0,0.02,0
"23101",2015,"Simulation",0,0.04,0
"23103",2011,"Simulation",0.05,0.08,0
"23115",2011,"Simulation",0.29,0.32,0
"23120",2010,"Simulation",0.08,0.02,0.01
"23121",2010,"Platform",0.52,0.09,0.01
"23123",2011,"Action",0.24,0.14,0
"23124",2011,"Adventure",0.23,0.14,0
"23127",2013,"Platform",0,0.21,0
"23128",2013,"Platform",0.02,0.07,0
"23129",2013,"Platform",0,0.1,0
"23130",2013,"Platform",0.05,0.04,0
"23131",2013,"Platform",0.03,0.09,0
"23132",2011,"Misc",0.23,0.04,0
"23133",2017,"Role-Playing",0,0,0.27
"23134",2018,"Role-Playing",0,0,0.12
"23147",2010,"Action",0.1,0,0
"23148",2010,"Action",0.09,0,0
"23161",2017,"Action",0.07,0.08,0.01
"23162",2017,"Action",0.07,0.04,0
"23166",2015,"Puzzle",0,0.02,0
"23167",2015,"Puzzle",0,0.04,0
"23168",2016,"Role-Playing",0,0.01,0
"23169",2016,"Role-Playing",0.04,0.04,0
"23170",2016,"Role-Playing",0.03,0.02,0
"23173",2012,"Adventure",0,0.06,0
"23174",2012,"Adventure",0.05,0.15,0
"23175",2012,"Adventure",0,0.02,0
"23180",2011,"Adventure",0,0.01,0
"23181",2011,"Action",0.27,0.5,0
"23182",2018,"Adventure",0.02,0,0
"23183",2017,"Adventure",0.02,0,0
"23184",2017,"Adventure",0.01,0,0
"23185",2012,"Misc",0,0.01,0
"23186",2012,"Strategy",0,0.01,0
"23187",2010,"Puzzle",0.02,0.02,0
"23188",2010,"Puzzle",0.02,0.02,0
"23189",2011,"Puzzle",0.01,0,0
"23192",2010,"Misc",0.01,0.01,0
"23193",2011,"Misc",0.01,0,0
"23202",2014,"Action",0.02,0,0
"23203",2014,"Music",0.06,0,0
"23204",2014,"Action",0.08,0,0
"23205",2014,"Music",0.11,0,0
"23206",2014,"Action",0.07,0,0
"23207",2014,"Music",0.1,0,0
"23210",2017,"Adventure",0.11,0.04,0
"23211",2017,"Adventure",0.1,0.01,0
"23212",2012,"Adventure",0.4,0.25,0.03
"23213",2014,"Adventure",0.12,0.26,0.03
"23214",2013,"Adventure",0.1,0,0.01
"23215",2012,"Adventure",0.55,0.13,0
"23216",2017,"Adventure",0.06,0,0
"23217",2017,"Adventure",0.05,0,0
"23218",2012,"Adventure",0,0.03,0
"23219",2012,"Adventure",0.4,0.25,0.03
"23220",2014,"Adventure",0.12,0.25,0.01
"23221",2013,"Adventure",0.14,0,0.01
"23222",2012,"Adventure",0.55,0.14,0
"23223",2014,"Adventure",0.08,0.06,0
"23224",2014,"Adventure",0.09,0.09,0
"23225",2014,"Misc",0.09,0.06,0
"23226",2014,"Adventure",0.1,0.09,0.01
"23227",2014,"Misc",0.13,0.09,0.03
"23228",2014,"Adventure",0.1,0,0.01
"23229",2014,"Misc",0.08,0.01,0.02
"23230",2014,"Adventure",0.04,0.07,0
"23231",2014,"Adventure",0.08,0.05,0
"23232",2014,"Misc",0.08,0.05,0
"23233",2013,"Shooter",0.28,0.17,0
"23234",2013,"Shooter",0.08,0.03,0
"23235",2013,"Shooter",0.46,0.12,0
"23249",2013,"Role-Playing",0.06,0.02,0.1
"23250",2014,"Role-Playing",0.08,0.02,0.1
"23251",2015,"Role-Playing",0.02,0.01,0.05
"23252",2016,"Role-Playing",0.03,0.01,0.06
"23253",2018,"Role-Playing",0.03,0,0.03
"23255",2011,"Action",0.25,0.56,0
"23256",2011,"Role-Playing",0.27,0.56,0
"23257",2012,"Action",0.48,0.36,0.02
"23258",2012,"Role-Playing",0.48,0.33,0.02
"23259",2015,"Role-Playing",0.2,0.42,0
"23260",2015,"Role-Playing",0.96,2,0.21
"23261",2015,"Role-Playing",1.48,2.82,0.28
"23262",2015,"Role-Playing",0.66,0.47,0
"23263",2015,"Role-Playing",0.97,0.61,0.01
"23267",2014,"Adventure",0.05,0.03,0
"23268",2014,"Adventure",0.11,0.07,0
"23269",2014,"Adventure",0.05,0,0
"23270",2011,"Adventure",0.01,0.03,0
"23271",2014,"Adventure",0.06,0.02,0
"23272",2013,"Action",0.2,0.11,0.08
"23275",2018,"Role-Playing",0.14,0.08,0.03
"23280",2010,"Misc",0,0.1,0
"23281",2010,"Misc",0,0.29,0
"23282",2010,"Misc",0,0.08,0
"23285",2015,"Misc",0,0,0.15
"23286",2015,"Music",0,0,0.16
"23287",2014,"Misc",0.13,0.08,0.15
"23288",2014,"Music",0.16,0.08,0.15
"23289",2012,"Misc",0.22,0.07,0.18
"23290",2017,"Shooter",0.19,0,0
"23291",2017,"Shooter",0.18,0,0
"23303",2014,"Action",0.1,0.19,0.03
"23304",2014,"Action",0.28,0.41,0.03
"23305",2014,"Action",0.14,0.12,0
"23306",2014,"Action",0.26,0.17,0
"23309",2010,"Misc",0.09,0,0
"23310",2010,"Misc",0.03,0,0
"23311",2010,"Misc",0.01,0,0
"23312",2011,"Misc",0.01,0,0
"23313",2017,"Simulation",0.01,0,0
"23314",2017,"Simulation",0,0,0
"23315",2018,"Strategy",0.01,0,0
"23316",2018,"Strategy",0.02,0,0
"23317",2018,"Strategy",0.02,0,0
"23318",2016,"Action",0,0.02,0
"23319",2016,"Action",0,0.01,0
"23320",2016,"Action",0,0.01,0
"23321",2010,"Misc",0,0.07,0
"23322",2010,"Misc",0,0.07,0
"23323",2010,"Misc",0,0.02,0
"23324",2010,"Misc",0,0.02,0
"23325",2015,"Action",0,0.04,0
"23327",2011,"Action",0.06,0.03,0
"23328",2011,"Action",0.09,0.03,0
"23329",2011,"Action",0.07,0.06,0
"23330",2011,"Action",0.11,0.04,0
"23331",2011,"Action",0.09,0.04,0
"23360",2013,"Action",0,0,0.02
"23361",2013,"Misc",0,0,0.02
"23362",2012,"Action",0,0,0.03
"23363",2012,"Misc",0,0,0.03
"23420",2010,"Sports",0.37,0.34,0
"23421",2010,"Sports",0.37,0.34,0
"23422",2010,"Sports",0.23,0.26,0
"23423",2010,"Sports",0.24,0.26,0
"23424",2010,"Sports",0.28,0.19,0
"23425",2010,"Sports",0.28,0.2,0
"23426",2011,"Sports",0.52,0.25,0
"23427",2011,"Sports",0.52,0.26,0
"23428",2011,"Sports",0.2,0.12,0
"23429",2011,"Sports",0.21,0.13,0
"23430",2011,"Sports",0.4,0.16,0
"23431",2011,"Sports",0.4,0.17,0
"23432",2012,"Sports",0.24,0.22,0
"23433",2012,"Sports",0.29,0.18,0
"23434",2013,"Sports",0.16,0.16,0
"23435",2013,"Sports",0.16,0.15,0
"23436",2013,"Sports",0.21,0.12,0
"23437",2013,"Sports",0.21,0.13,0
"23480",2012,"Role-Playing",0.06,0.03,0.06
"23481",2013,"Role-Playing",0.06,0.03,0.06
"23496",2010,"Shooter",0.18,0.21,0.07
"23497",2010,"Shooter",0.18,0.21,0.07
"23501",2012,"Adventure",0,0,0.04
"23502",2012,"Adventure",0,0,0.04
"23503",2012,"Adventure",0,0,0.01
"23504",2012,"Adventure",0,0,0.05
"23505",2017,"Adventure",0,0,0.01
"23520",2011,"Action",0,0.03,0
"23521",2017,"Action",0.05,0,0
"23530",2018,"Action",0.01,0,0
"23532",2018,"Action",0.02,0,0
"23533",2018,"Action",0.02,0,0
"23534",2014,"Shooter",0.24,0.31,0
"23535",2014,"Shooter",0.88,0.38,0.02
"23536",2014,"Shooter",1.88,0.91,0.04
"23537",2016,"Shooter",0.06,0.12,0
"23538",2016,"Shooter",0.75,0.62,0.06
"23539",2016,"Shooter",0.88,0.37,0
"23540",2010,"Puzzle",0.05,0.02,0
"23541",2012,"Puzzle",0.05,0.01,0
"23542",2010,"Puzzle",0.02,0,0
"23543",2012,"Puzzle",0.02,0,0
"23552",2010,"Fighting",0.05,0,0
"23553",2010,"Fighting",0.04,0,0
"23554",2010,"Fighting",0.05,0,0
"23555",2010,"Fighting",0.05,0,0
"23563",2011,"Adventure",0,0,0.05
"23564",2011,"Adventure",0,0,0.05
"23567",2011,"Adventure",0,0,0.11
"23568",2011,"Adventure",0,0,0.11
"23569",2015,"Adventure",0,0,0.06
"23570",2011,"Adventure",0,0,0.01
"23571",2014,"Action",0,0,0.05
"23572",2014,"Action",0,0,0.05
"23573",2015,"Action",0,0,0.02
"23574",2015,"Action",0,0,0.02
