"","Year","Genre","NA_Sales","EU_Sales","JP_Sales"
"22234",2009,"Sports",0.05,0,0
"22235",2009,"Sports",0.05,0,0
"22236",2009,"Sports",0.1,0.08,0
"22237",2009,"Sports",0.1,0.08,0
"22238",2009,"Sports",0.12,0,0
"22239",2009,"Sports",0.12,0,0
"22240",2009,"Sports",0.09,0,0
"22241",2009,"Sports",0.09,0,0
"22242",2009,"Sports",0.26,0.01,0
"22243",2009,"Sports",0.26,0.01,0
"22244",2009,"Sports",0.19,0.01,0
"22245",2009,"Sports",0.19,0.01,0
"22251",2001,"Platform",0.08,0.05,0
"22252",2009,"Adventure",0,0.08,0
"22258",2000,"Action",0.3,0.23,0.38
"22259",2001,"Action",0.3,0.23,0.38
"22270",2005,"Platform",0.27,0.1,0
"22271",2009,"Action",0.04,0,0
"22272",2006,"Misc",0.01,0,0
"22273",2006,"Misc",0.01,0,0
"22274",2008,"Misc",0.18,0,0
"22275",2007,"Misc",0.1,0,0
"22276",2008,"Action",0.19,0.01,0
"22277",2008,"Role-Playing",0.19,0.01,0
"22278",2008,"Action",0.2,0.15,0
"22279",2008,"Adventure",0.2,0.15,0
"22280",2008,"Action",0.14,0.02,0
"22281",2008,"Adventure",0.14,0.02,0
"22282",2008,"Action",0.31,0.02,0
"22283",2008,"Adventure",0.31,0.02,0
"22284",2008,"Action",0.16,0.01,0
"22285",2008,"Adventure",0.16,0.01,0
"22286",2005,"Action",0.15,0.02,0
"22287",2005,"Adventure",0.15,0.01,0
"22288",2005,"Adventure",0.48,0.18,0
"22290",2005,"Adventure",0.22,0.06,0
"22292",2005,"Action",0.36,0.01,0
"22293",2005,"Adventure",0.36,0.01,0
"22294",2005,"Action",0.15,0.04,0
"22295",2005,"Adventure",0.15,0.04,0
"22296",2009,"Shooter",0,0.01,0
"22297",2009,"Shooter",0,0.01,0
"22298",2009,"Shooter",0.12,0.09,0
"22299",2009,"Shooter",0.12,0.1,0
"22300",2009,"Shooter",0.16,0.1,0
"22302",2004,"Shooter",0.32,0.11,0
"22304",2009,"Adventure",0.11,0,0
"22305",2009,"Adventure",0.11,0,0
"22306",2008,"Shooter",0.14,0.07,0
"22307",2008,"Shooter",0.15,0.1,0
"22308",2005,"Fighting",0.19,0,0
"22309",2009,"Shooter",0.29,0.23,0
"22310",2006,"Simulation",0,0,0.02
"22311",2008,"Simulation",0,0,0.01
"22343",2006,"Action",0.07,0.05,0
"22344",2006,"Action",0.07,0.05,0
"22345",2006,"Action",0.03,0.01,0
"22346",2006,"Action",0.03,0.01,0
"22351",2009,"Puzzle",0,0.01,0
"22352",2009,"Puzzle",0,0.01,0
"22353",2008,"Role-Playing",0.04,0,0
"22354",2009,"Role-Playing",0.04,0,0
"22355",2007,"Shooter",0.2,0.34,0
"22356",2007,"Shooter",0.2,0.34,0
"22357",2007,"Shooter",0.36,0.04,0.01
"22358",2007,"Shooter",0.36,0.04,0.01
"22365",2009,"Action",0.1,0,0
"22366",2002,"Misc",0.03,0.02,0
"22367",2007,"Adventure",0.13,0.1,0
"22368",2008,"Adventure",0.13,0.1,0
"22369",2007,"Adventure",0.35,0.01,0
"22370",2008,"Adventure",0.34,0.01,0
"22371",2000,"Racing",0.17,0.11,0
"22375",2004,"Racing",0.11,0.08,0
"22376",2004,"Racing",0.06,0.02,0
"22380",2002,"Role-Playing",2.09,0.63,0.03
"22381",2002,"Role-Playing",2.09,0.63,0.03
"22382",2003,"Role-Playing",0.77,0.22,0
"22383",2006,"Role-Playing",0.01,0.2,0
"22384",2009,"Role-Playing",0.01,0.21,0
"22385",2007,"Role-Playing",1.69,0.86,0.14
"22386",2007,"Role-Playing",1.69,0.87,0.14
"22387",2006,"Role-Playing",2.82,1.05,0.13
"22388",2009,"Role-Playing",2.89,1.03,0.13
"22389",2007,"Role-Playing",0.07,0,0
"22390",2007,"Role-Playing",0.17,0,0
"22425",2007,"Misc",0.28,0,0.02
"22426",2007,"Strategy",0.28,0,0.02
"22428",2003,"Platform",0.33,0.25,0
"22429",2003,"Platform",0.08,0.02,0
"22430",2003,"Platform",0.39,0.14,0
"22431",2005,"Adventure",0.11,0.04,0
"22432",2002,"Platform",0.14,0.05,0
"22433",2004,"Misc",0.31,0.11,0
"22434",2004,"Misc",0.31,0.11,0
"22435",2004,"Misc",0.3,0.11,0
"22436",2004,"Misc",0.3,0.11,0
"22437",2004,"Platform",0.25,0.09,0
"22438",2004,"Platform",0.16,0.04,0
"22439",2004,"Platform",0.17,0.13,0
"22440",2003,"Platform",0.16,0.04,0
"22441",2006,"Racing",0.03,0.02,0
"22442",2006,"Racing",0.03,0.02,0
"22443",2007,"Racing",0.02,0,0
"22444",2007,"Racing",0.02,0,0
"22455",2000,"Sports",0.07,0.05,0
"22456",2000,"Sports",0.07,0.05,0
"22457",2001,"Platform",0.02,0.01,0
"22458",2001,"Platform",0.02,0.01,0
"22461",2005,"Misc",0.13,0.05,0
"22462",2005,"Misc",0.13,0.05,0
"22463",2002,"Action",1.23,1.77,0.05
"22464",2003,"Action",1.23,1.77,0.05
"22465",2004,"Action",0.39,1.01,0.02
"22466",2005,"Action",0.39,1.01,0.02
"22469",2006,"Action",0.89,0.03,0.01
"22470",2006,"Action",0.39,0.02,0
"22471",2006,"Action",0,0,0.01
"22472",2006,"Action",0.42,0.11,0
"22473",2006,"Action",0.2,0.02,0
"22474",2006,"Action",0.33,0.1,0
"22475",2009,"Action",0.41,0.22,0.01
"22476",2009,"Adventure",0.41,0.21,0.01
"22477",2009,"Action",0.47,0.24,0.01
"22478",2009,"Adventure",0.47,0.23,0.01
"22479",2007,"Adventure",0.14,0,0
"22480",2007,"Action",0.25,0.02,0
"22481",2006,"Action",0.09,0.01,0
"22482",2007,"Action",0.28,0.25,0
"22483",2007,"Adventure",0.28,0.25,0
"22484",2007,"Action",0.13,0,0
"22485",2007,"Adventure",0.13,0,0
"22486",2007,"Action",0.14,0.1,0
"22487",2007,"Adventure",0.14,0.1,0
"22488",2007,"Adventure",0.11,0.16,0
"22490",2007,"Adventure",0.26,0.28,0
"22492",2007,"Action",0.3,0.12,0
"22493",2007,"Adventure",0.3,0.12,0
"22504",2003,"Action",0.1,0.07,0
"22505",2003,"Action",0.1,0.07,0
"22506",2003,"Action",0.05,0.01,0
"22507",2008,"Action",0.05,0.01,0
"22509",2006,"Action",0.13,0.03,0
"22510",2006,"Action",0.04,0,0
"22511",2006,"Action",0.04,0,0
"22513",2000,"Adventure",0.29,0.2,0
"22519",2004,"Misc",0.07,0.05,0
"22520",2004,"Misc",0.05,0.02,0
"22521",2009,"Adventure",0.07,0.03,0
"22522",2009,"Adventure",0.07,0.03,0
"22523",2009,"Adventure",0.11,0,0
"22528",2008,"Shooter",0.07,0,0
"22529",2007,"Shooter",0.1,0,0
"22530",2007,"Shooter",0.05,0,0
"22531",2006,"Shooter",0.13,0,0
"22532",2008,"Shooter",0.09,0,0
"22537",2003,"Platform",0.14,0.05,0
"22538",2003,"Role-Playing",0.14,0.05,0
"22539",2003,"Adventure",0.13,0.03,0
"22540",2003,"Platform",0.13,0.03,0
"22541",2003,"Adventure",0.26,0.2,0
"22542",2003,"Platform",0.26,0.2,0
"22543",2003,"Adventure",0.18,0.05,0
"22544",2003,"Platform",0.18,0.05,0
"22549",2008,"Shooter",0.78,0.5,0.03
"22550",2002,"Shooter",0.29,0.08,0
"22551",2009,"Shooter",0.46,0.31,0.02
"22553",2009,"Puzzle",0.01,0,0
"22554",2006,"Sports",0.02,0.02,0
"22555",2005,"Sports",0.07,0,0
"22556",2005,"Sports",0.07,0,0
"22557",2006,"Sports",0.01,0,0
"22559",2007,"Simulation",0,0,0.08
"22560",2007,"Simulation",0,0,0.08
"22563",2009,"Adventure",0,0,0.23
"22564",2009,"Adventure",0,0,0.23
"22565",2009,"Misc",0,0,0.01
"22566",2009,"Adventure",0,0,0.05
"22567",2009,"Adventure",0,0,0.05
"22570",2008,"Misc",0,0,0.07
"22571",2008,"Misc",0,0,0.07
"22594",2008,"Action",0.22,0,0
"22595",2003,"Action",0.4,0.15,0
"22596",2003,"Platform",0.4,0.15,0
"22597",2008,"Action",0.32,0.01,0
"22598",2008,"Action",0.22,0.03,0
"22599",2008,"Action",0.28,0.01,0
"22600",2008,"Action",0.22,0.03,0
"22603",2005,"Action",0.11,0.03,0
"22604",2005,"Action",0.11,0.03,0
"22605",2005,"Action",0.26,0.2,0
"22606",2005,"Action",0.26,0.2,0
"22607",2005,"Action",0.17,0.05,0
"22608",2005,"Action",0.17,0.05,0
"22609",2004,"Action",1.15,0.77,0.04
"22610",2004,"Action",0.65,0.17,0
"22611",2004,"Action",0.96,1.08,0.04
"22612",2005,"Action",0.13,0.01,0
"22613",2005,"Platform",0.13,0.01,0
"22614",2005,"Action",0.29,0.11,0
"22615",2005,"Action",0.12,0.03,0
"22616",2005,"Action",0.01,0,0
"22617",2005,"Platform",0.01,0,0
"22618",2005,"Action",0.18,0.14,0
"22619",2005,"Action",0.06,0.02,0
"22624",2002,"Action",0.03,0.01,0
"22627",2009,"Adventure",0.03,0,0
"22628",2003,"Racing",0.03,0.01,0
"22629",2003,"Racing",0.11,0.09,0
"22630",2003,"Racing",0.06,0.02,0
"22646",2008,"Fighting",0.04,0.03,0.03
"22647",2009,"Fighting",0.04,0.03,0.03
"22650",2000,"Fighting",0,0,0.11
"22651",2001,"Fighting",0,0,0.11
"22652",2005,"Fighting",0.03,0.03,0
"22653",2005,"Fighting",0.02,0.01,0
"22654",2002,"Fighting",0,0,0.04
"22655",2003,"Fighting",0.05,0.04,0
"22656",2003,"Fighting",0.05,0.04,0
"22657",2009,"Fighting",0,0,0.04
"22658",2006,"Fighting",0.01,0.01,0.05
"22659",2006,"Fighting",0.01,0.01,0.05
"22660",2006,"Fighting",0.1,0.08,0
"22661",2008,"Fighting",0.1,0.08,0
"22662",2008,"Fighting",0.07,0,0
"22663",2008,"Fighting",0.07,0,0
"22664",2008,"Fighting",0.11,0,0
"22665",2008,"Fighting",0.1,0,0
"22666",2006,"Fighting",0,0,0.02
"22667",2008,"Fighting",0,0,0.02
"22668",2002,"Fighting",0.06,0.02,0
"22669",2003,"Fighting",0.06,0.02,0
"22672",2006,"Fighting",0.02,0,0
"22673",2007,"Fighting",0,0,0.01
"22675",2006,"Fighting",0.07,0.06,0.04
"22676",2007,"Fighting",0.07,0.06,0.04
"22677",2009,"Fighting",0.11,0.01,0.03
"22678",2009,"Fighting",0.09,0,0.01
"22686",2000,"Fighting",0,0,0.07
"22687",2001,"Fighting",0,0,0.07
"22688",2005,"Fighting",0.02,0.01,0
"22690",2003,"Racing",0.03,0.02,0
"22693",2002,"Platform",0.12,0.08,0
"22694",2001,"Racing",0.05,0.04,0
"22695",2006,"Platform",0.01,0,0
"22699",2008,"Action",0,0,0.03
"22700",2009,"Action",0,0,0.03
"22704",2009,"Role-Playing",0,0.01,0
"22705",2008,"Role-Playing",0.25,0.2,0.18
"22708",2001,"Role-Playing",0.04,0.03,0
"22710",2000,"Role-Playing",0.94,0.44,0.39
"22711",2004,"Role-Playing",0.03,0,0.11
"22712",2006,"Role-Playing",0.03,0,0.11
"22713",2006,"Role-Playing",0,0,0.11
"22714",2006,"Role-Playing",0.03,0,0
"22715",2007,"Role-Playing",0.03,0,0
"22718",2005,"Role-Playing",0.08,0,0
"22719",2005,"Role-Playing",0.08,0,0
"22727",2006,"Role-Playing",0.1,0.03,0.06
"22729",2007,"Role-Playing",0,0,0.06
"22732",2007,"Role-Playing",0,0,0.06
"22733",2007,"Role-Playing",0,0,0.06
"22734",2008,"Role-Playing",0,0,0.07
"22736",2008,"Role-Playing",0,0,0.07
"22749",2008,"Action",0.07,0,0
"22750",2008,"Action",0.07,0,0
"22755",2006,"Platform",0.33,0.01,0
"22756",2006,"Platform",0.34,0.01,0
"22757",2006,"Platform",0.15,0.04,0
"22758",2006,"Platform",0.15,0.04,0
"22759",2008,"Platform",0.26,0.15,0
"22760",2008,"Platform",0.12,0.01,0
"22761",2008,"Platform",0.12,0.01,0
"22762",2008,"Platform",0.19,0.19,0
"22763",2008,"Platform",0.35,0.18,0
"22764",2008,"Platform",0.16,0.13,0
"22765",2007,"Platform",0.32,0.02,0
"22766",2007,"Platform",0.32,0.03,0
"22767",2007,"Platform",0.21,0.16,0
"22768",2007,"Platform",0.21,0.16,0
"22769",2007,"Platform",0.18,0.02,0
"22770",2007,"Platform",0.18,0.02,0
"22775",2002,"Action",1.75,0.52,0.33
"22777",2004,"Action",0.63,0.16,0
"22778",2004,"Adventure",0.63,0.16,0
"22781",2000,"Action",1.9,0.67,0.73
"22786",2001,"Action",0.92,0.53,0.41
"22787",2001,"Adventure",0.92,0.53,0.41
"22788",2001,"Adventure",0.87,0.52,0.41
"22789",2001,"Adventure",0.87,0.52,0.41
"22790",2007,"Action",1.9,1.83,0.95
"22792",2009,"Action",1.43,0.94,0.74
"22793",2004,"Action",0.89,0.22,0.22
"22794",2002,"Action",2.6,0.99,0.89
"22797",2006,"Action",1.15,0.36,0.04
"22798",2006,"Action",3.83,2.19,0.6
"22800",2008,"Platform",0.61,0,0.2
"22801",2009,"Platform",0.6,0,0.2
"22830",2000,"Adventure",0,0.01,0
"22831",2008,"Role-Playing",0,0.02,0
"22832",2008,"Role-Playing",0,0.02,0
"22843",2009,"Action",0.09,0.01,0
"22844",2009,"Action",0,0.02,0
"22845",2009,"Action",0.38,0.26,0
"22846",2009,"Action",0.37,0.21,0
"22847",2004,"Strategy",0.01,0.06,0
"22848",2006,"Strategy",0.01,0.01,0
"22849",2006,"Strategy",0,0.05,0
"22850",2002,"Action",0.59,0.46,0
"22851",2002,"Action",0.31,0.19,0
"22852",2002,"Action",0.31,0.19,0
"22853",2003,"Action",0.4,0.15,0
"22854",2003,"Role-Playing",0.4,0.15,0
"22855",2003,"Action",0.53,0.14,0
"22856",2003,"Action",1.5,1.28,0.05
"22857",2003,"Action",0.71,0.38,0
"22858",2004,"Role-Playing",0.16,0.06,0
"22859",2004,"Strategy",0.16,0.06,0
"22860",2004,"Role-Playing",0.22,0.06,0
"22861",2004,"Role-Playing",0.49,0.02,0
"22862",2002,"Action",0.53,0.2,0
"22863",2002,"Action",0.41,0.11,0
"22864",2002,"Action",1.94,1.95,0.08
"22865",2002,"Action",0.45,0.24,0
"22878",2003,"Puzzle",0.04,0.01,0
"22879",2003,"Puzzle",0.04,0.01,0
"22883",2002,"Action",0.22,0.18,0
"22884",2005,"Action",0.41,0.01,0
"22885",2005,"Action",0.23,0.07,0
"22888",2000,"Adventure",0.03,0.02,0
"22889",2007,"Shooter",0.04,0,0
"22890",2008,"Shooter",0.04,0,0
"22891",2005,"Simulation",0.01,0.03,0
"22892",2005,"Simulation",0.01,0.03,0
"22893",2002,"Action",0.01,0,0
"22894",2001,"Action",0.25,0.19,0
"22895",2008,"Action",0.08,0,0
"22896",2008,"Adventure",0.08,0,0
"22897",2008,"Action",0.12,0.1,0
"22898",2008,"Adventure",0.12,0.1,0
"22899",2008,"Action",0.08,0,0
"22900",2008,"Adventure",0.08,0,0
"22901",2009,"Action",0.17,0,0
"22902",2009,"Action",0.17,0,0
"22906",2008,"Misc",0.18,0,0
"22907",2008,"Misc",0.08,0.06,0
"22908",2008,"Misc",0.19,0,0
"22910",2007,"Puzzle",0.42,0,0
"22911",2007,"Puzzle",0.42,0,0
"22916",2004,"Role-Playing",0.03,0.02,0
"22917",2004,"Role-Playing",0.03,0.02,0
"22918",2002,"Shooter",0.07,0.05,0
"22919",2002,"Shooter",0.07,0.05,0
"22920",2007,"Shooter",0,0.11,0
"22921",2007,"Shooter",0.28,0.59,0
"22922",2007,"Shooter",1.09,0.54,0.02
"22928",2006,"Action",0.21,0.02,0
"22945",2002,"Misc",0.05,0.02,0
"22946",2002,"Misc",0.05,0.02,0
"22947",2004,"Adventure",0.14,0.05,0
"22948",2004,"Adventure",0.08,0.02,0
"22949",2004,"Adventure",0.11,0.09,0
"22950",2001,"Action",0.13,0.03,0
"22951",2001,"Action",0.14,0.1,0
"22952",2002,"Platform",0.31,0.11,0
"22953",2002,"Action",0.05,0.01,0
"22954",2003,"Action",0.05,0.01,0
"22955",2002,"Action",0.22,0.17,0
"22956",2008,"Misc",0.46,0,0
"22957",2008,"Misc",0.77,0,0
"22958",2009,"Misc",0.12,0,0
"22959",2009,"Misc",0.22,0,0
"22960",2009,"Misc",0.12,0,0
"22961",2009,"Misc",0.22,0,0
"22964",2009,"Platform",0.41,0.17,0
"22965",2009,"Platform",0.29,0.13,0
"22968",2005,"Puzzle",0.02,0,0
"22969",2006,"Puzzle",0.02,0,0
"22970",2005,"Action",0.25,0.2,0
"22971",2005,"Shooter",0.25,0.2,0
"22972",2005,"Action",0.22,0.06,0
"22973",2005,"Shooter",0.22,0.06,0
"22974",2001,"Sports",0.04,0.03,0
"22975",2001,"Sports",0.04,0.03,0
"22976",2008,"Puzzle",0.13,0,0
"22977",2008,"Puzzle",0.14,0.01,0
"22983",2002,"Platform",0.07,0.02,0
"22984",2002,"Platform",0.07,0.02,0
"22985",2002,"Action",0.03,0.01,0
"22986",2005,"Puzzle",0.03,0,0.04
"22987",2006,"Puzzle",0.03,0,0.04
"22988",2009,"Action",0,0.05,0
"22989",2009,"Action",0.2,0.22,0
"22990",2009,"Action",0.26,0.21,0
"22991",2002,"Action",0.08,0.02,0
"22992",2002,"Action",0.11,0.09,0
"22993",2002,"Action",0.13,0.05,0
"22994",2009,"Action",0.08,0,0
"22995",2009,"Action",0.08,0,0
"22996",2009,"Action",0.05,0.02,0
"22997",2009,"Action",0.05,0.02,0
"22998",2009,"Action",0.09,0,0
"22999",2009,"Action",0.08,0,0
"23000",2009,"Action",0.09,0,0
"23001",2009,"Action",0.09,0,0
"23004",2007,"Action",0.1,0,0
"23005",2007,"Strategy",0.1,0,0
"23008",2006,"Action",0,0.02,0
"23009",2006,"Strategy",0,0.02,0
"23010",2001,"Strategy",0,0.02,0
"23011",2007,"Strategy",0.01,0.01,0
"23017",2007,"Action",0.57,0.79,0
"23018",2007,"Platform",0.56,0.78,0
"23019",2007,"Action",0.35,0.03,0
"23020",2007,"Platform",0.35,0.03,0
"23021",2007,"Action",0.38,0.37,0
"23022",2007,"Platform",0.38,0.36,0
"23023",2007,"Action",0.24,0.55,0
"23024",2007,"Platform",0.24,0.54,0
"23025",2007,"Action",0.45,0.47,0
"23026",2007,"Platform",0.45,0.46,0
"23027",2007,"Action",0.54,0.4,0
"23028",2007,"Platform",0.54,0.39,0
"23029",2002,"Sports",0.36,0.9,0
"23030",2003,"Racing",0.77,0.2,0
"23031",2003,"Racing",0.77,0.2,0
"23032",2003,"Racing",1.73,2.19,0
"23033",2003,"Racing",1.73,2.19,0
"23034",2003,"Racing",0.7,0.58,0
"23035",2003,"Racing",0.7,0.58,0
"23036",2003,"Racing",0.86,0.32,0
"23037",2001,"Racing",0.19,0.05,0
"23038",2001,"Racing",2.02,1.17,0
"23039",2001,"Racing",0.78,0.26,0
"23040",2003,"Simulation",0.35,0.13,0
"23041",2000,"Simulation",0.01,0.03,0
"23042",2000,"Simulation",0.01,0.03,0
"23043",2003,"Simulation",1.41,1.12,0
"23044",2003,"Simulation",0.31,0.1,0
"23045",2005,"Simulation",0.82,0.07,0
"23046",2005,"Simulation",0.28,0.1,0
"23047",2005,"Simulation",0.26,0.07,0
"23048",2004,"Simulation",0.02,0.24,0
"23049",2005,"Simulation",0.67,0.03,0
"23050",2005,"Simulation",0.49,0.56,0
"23051",2005,"Simulation",0.19,0.05,0
"23052",2008,"Simulation",0,0.08,0
"23053",2008,"Simulation",0.32,0.31,0
"23054",2007,"Simulation",0.01,0.01,0
"23055",2007,"Simulation",0.63,0.05,0
"23056",2007,"Simulation",0.3,0.01,0
"23057",2007,"Simulation",0.08,0.46,0
"23058",2007,"Simulation",0.45,0.64,0
"23059",2007,"Simulation",0,0.01,0
"23060",2006,"Simulation",0,0.01,0
"23061",2006,"Simulation",0,0.03,0
"23062",2007,"Simulation",0,0.01,0
"23063",2006,"Simulation",0.01,0.01,0
"23064",2008,"Simulation",0,0.07,0
"23065",2005,"Simulation",1.22,0.05,0
"23066",2006,"Simulation",0.46,0.05,0
"23067",2006,"Simulation",0.92,0.94,0
"23068",2006,"Simulation",0.21,0.05,0
"23069",2006,"Simulation",0.01,0.02,0
"23070",2006,"Simulation",0.02,0.01,0
"23071",2006,"Simulation",0.19,0.39,0
"23072",2007,"Simulation",0.42,0.03,0
"23073",2007,"Simulation",0.01,0.04,0
"23074",2005,"Simulation",0.01,0.04,0
"23077",2009,"Simulation",1.01,6.46,0
"23091",2009,"Simulation",0.02,0.18,0
"23102",2002,"Simulation",0.01,0.02,0
"23104",2003,"Simulation",0.93,0.35,0
"23105",2003,"Simulation",0.43,0.2,0
"23106",2003,"Simulation",1.07,1.19,0
"23107",2003,"Simulation",0.4,0.14,0
"23108",2005,"Simulation",0.01,0.01,0
"23109",2001,"Simulation",1.81,0,0
"23110",2001,"Simulation",1.23,0.83,0
"23111",2001,"Simulation",1.23,0.83,0
"23112",2007,"Simulation",0,0.01,0
"23113",2000,"Misc",1.67,1.18,0
"23114",2003,"Simulation",1.03,0.8,0
"23116",2003,"Simulation",1.67,0,0
"23117",2002,"Simulation",2.03,1.56,0
"23118",2002,"Simulation",1.72,1.21,0
"23119",2008,"Simulation",0.09,0.02,0.01
"23135",2008,"Action",0.08,0,0
"23136",2008,"Adventure",0.07,0,0
"23137",2008,"Adventure",0,0,0
"23138",2008,"Action",0.17,0.01,0
"23139",2008,"Adventure",0.17,0.01,0
"23140",2008,"Action",0.09,0.01,0
"23141",2008,"Adventure",0.09,0.01,0
"23142",2004,"Action",1.02,0.38,0
"23143",2004,"Platform",1.02,0.38,0
"23144",2004,"Platform",0.73,0.19,0
"23145",2004,"Platform",1.06,0.54,0
"23146",2004,"Platform",0.4,0.12,0
"23149",2009,"Strategy",0.04,0.08,0
"23150",2009,"Strategy",0.03,0.08,0
"23151",2004,"Action",0.2,0.16,0
"23152",2004,"Action",0.16,0.05,0
"23153",2005,"Action",0.09,0.07,0
"23154",2005,"Action",0.07,0.02,0
"23155",2007,"Action",0.17,0.09,0
"23156",2006,"Action",0.23,0,0
"23157",2006,"Action",0.23,0,0
"23158",2002,"Action",0.03,0.01,0
"23159",2002,"Shooter",0.03,0.01,0
"23160",2003,"Shooter",0.03,0.01,0
"23163",2008,"Platform",0.06,0,0
"23164",2008,"Platform",0.17,0.13,0
"23165",2008,"Platform",0.04,0,0
"23171",2002,"Action",0.2,0.16,0
"23172",2002,"Action",0.11,0.03,0
"23176",2002,"Adventure",0.22,0.17,0
"23177",2002,"Adventure",0.22,0.17,0
"23178",2002,"Adventure",0.15,0.04,0
"23179",2002,"Adventure",0.15,0.04,0
"23190",2000,"Shooter",0,0,0.05
"23191",2001,"Shooter",0,0,0.05
"23194",2009,"Misc",0,0.19,0
"23196",2004,"Simulation",0.37,0.22,0
"23197",2004,"Simulation",0.24,0.14,0
"23198",2004,"Simulation",0.52,0.95,0
"23199",2004,"Simulation",0.22,0.11,0
"23200",2004,"Simulation",0.4,0.01,0.02
"23201",2004,"Simulation",0.27,0,0
"23208",2008,"Adventure",0,0.03,0
"23209",2009,"Adventure",0,0.03,0
"23236",2005,"Action",0.44,0.02,0
"23237",2005,"Action",0.44,0.02,0
"23238",2007,"Action",0.23,0.02,0
"23239",2007,"Action",0.23,0.02,0
"23240",2005,"Action",0.21,0.06,0
"23241",2005,"Action",0.21,0.06,0
"23242",2001,"Misc",0.05,0.03,0
"23243",2009,"Adventure",0,0.08,0
"23244",2002,"Platform",0.25,0.09,0
"23245",2000,"Adventure",0.1,0.07,0
"23246",2001,"Action",0.11,0.04,0
"23247",2007,"Action",0.01,0,0
"23248",2007,"Action",0.01,0,0
"23254",2007,"Role-Playing",0,0.05,0
"23264",2008,"Role-Playing",0.32,0.01,0
"23265",2008,"Role-Playing",0.13,0,0
"23266",2009,"Role-Playing",0.13,0,0
"23273",2007,"Role-Playing",0.54,0.06,0.21
"23274",2008,"Role-Playing",0.49,0.04,0.21
"23278",2004,"Adventure",0.06,0.05,0
"23279",2004,"Adventure",0.06,0.05,0
"23283",2007,"Strategy",0,0.01,0
"23284",2008,"Strategy",0,0.01,0
"23294",2007,"Simulation",0,0.03,0.03
"23299",2000,"Strategy",0.23,0.18,0
"23300",2008,"Adventure",0.05,0,0
"23301",2008,"Adventure",0.06,0,0
"23302",2007,"Puzzle",0,0,0.01
"23307",2004,"Action",0.13,0.04,0
"23326",2004,"Adventure",0.13,0.05,0
"23340",2000,"Role-Playing",0.12,0.08,0
"23341",2006,"Strategy",0.55,0.02,0
"23342",2006,"Strategy",0.55,0.02,0
"23343",2006,"Strategy",0.18,0,0
"23344",2006,"Strategy",0.18,0,0
"23345",2007,"Strategy",0.03,0.01,0
"23346",2007,"Strategy",0.2,0.16,0
"23347",2007,"Strategy",0.09,0,0
"23348",2007,"Strategy",0.39,0.02,0
"23349",2007,"Strategy",0.13,0.02,0
"23350",2004,"Racing",0.01,0,0
"23353",2008,"Shooter",0,0,0.02
"23355",2004,"Action",0.02,0.01,0
"23356",2004,"Shooter",0.02,0.01,0
"23359",2001,"Simulation",0.17,0.13,0
"23366",2004,"Sports",0.13,0,0
"23367",2004,"Sports",0.13,0,0
"23368",2005,"Sports",0.19,0,0
"23369",2005,"Sports",0.19,0,0
"23370",2005,"Sports",0.08,0.02,0
"23371",2005,"Sports",0.08,0.02,0
"23372",2005,"Sports",0.01,0,0
"23373",2005,"Sports",0.74,0.03,0
"23374",2005,"Sports",0.74,0.03,0
"23375",2005,"Sports",0.18,0,0
"23376",2005,"Sports",0.18,0,0
"23377",2005,"Sports",0.28,0,0
"23378",2005,"Sports",0.28,0,0
"23379",2005,"Sports",0.35,0.11,0
"23380",2005,"Sports",0.35,0.11,0
"23381",2006,"Sports",0.6,0.02,0
"23382",2006,"Sports",0.6,0.02,0
"23383",2006,"Sports",0.31,0.12,0
"23384",2006,"Sports",0.31,0.12,0
"23385",2006,"Sports",0.2,0.04,0
"23386",2006,"Sports",0.2,0.04,0
"23387",2007,"Sports",0.43,0,0
"23389",2006,"Sports",0.44,0,0
"23390",2006,"Sports",0.44,0,0
"23391",2006,"Sports",0.13,0.05,0
"23392",2006,"Sports",0.13,0.05,0
"23393",2007,"Sports",0.05,0,0
"23394",2007,"Sports",0.05,0,0
"23395",2007,"Sports",0.19,0.15,0
"23396",2007,"Sports",0.22,0.38,0
"23397",2007,"Sports",0.14,0.15,0
"23398",2007,"Sports",0.94,0.02,0
"23399",2007,"Sports",0.49,0.02,0
"23400",2008,"Sports",0.16,0,0
"23401",2008,"Sports",0.16,0,0
"23402",2008,"Sports",0.34,0.22,0
"23403",2008,"Sports",0.34,0.22,0
"23404",2008,"Sports",0.07,0.19,0
"23405",2008,"Sports",0.07,0.19,0
"23406",2008,"Sports",0.35,0.23,0
"23407",2008,"Sports",0.35,0.23,0
"23408",2008,"Sports",0.8,0.48,0
"23409",2008,"Sports",0.81,0.48,0
"23410",2009,"Sports",0.12,0.01,0
"23411",2009,"Sports",0.12,0.01,0
"23412",2009,"Sports",0.42,0.25,0
"23413",2009,"Sports",0.42,0.25,0
"23414",2009,"Sports",0.12,0.07,0
"23415",2009,"Sports",0.12,0.07,0
"23416",2009,"Sports",0.6,0.37,0
"23417",2009,"Sports",0.61,0.37,0
"23418",2009,"Sports",0.39,0.2,0
"23419",2009,"Sports",0.39,0.2,0
"23440",2001,"Sports",0.36,0.28,0
"23441",2001,"Sports",0.36,0.28,0
"23442",2002,"Sports",0.44,0.35,0
"23443",2002,"Sports",0.44,0.35,0
"23444",2002,"Sports",0.18,0.05,0
"23445",2002,"Sports",0.18,0.05,0
"23446",2002,"Sports",0.8,0.63,0
